"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/11/2020","AirNow","040134005","3","3.7","ug/m3 LC","15","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/12/2020","AirNow","040134005","3","4.6","ug/m3 LC","19","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/13/2020","AirNow","040134005","3","1.9","ug/m3 LC","8","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/14/2020","AirNow","040134005","3","3.5","ug/m3 LC","15","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/15/2020","AirNow","040134005","3","4.3","ug/m3 LC","18","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/16/2020","AirNow","040134005","3","3.7","ug/m3 LC","15","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/17/2020","AirNow","040134005","3","2.8","ug/m3 LC","12","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/18/2020","AirNow","040134005","3","1.9","ug/m3 LC","8","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/19/2020","AirNow","040134005","3","2.1","ug/m3 LC","9","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/20/2020","AirNow","040134005","3","3.6","ug/m3 LC","15","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/21/2020","AirNow","040134005","3","5.1","ug/m3 LC","21","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/22/2020","AirNow","040134005","3","4.6","ug/m3 LC","19","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/23/2020","AirNow","040134005","3","5.7","ug/m3 LC","24","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/24/2020","AirNow","040134005","3","3.3","ug/m3 LC","14","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/25/2020","AirNow","040134005","3","3.8","ug/m3 LC","16","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/26/2020","AirNow","040134005","3","2.1","ug/m3 LC","9","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/27/2020","AirNow","040134005","3","3.3","ug/m3 LC","14","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/28/2020","AirNow","040134005","3","5.9","ug/m3 LC","25","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/29/2020","AirNow","040134005","3","4.5","ug/m3 LC","19","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/30/2020","AirNow","040134005","3","4.6","ug/m3 LC","19","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"03/31/2020","AirNow","040134005","3","5.7","ug/m3 LC","24","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/01/2020","AirNow","040134005","3","6.8","ug/m3 LC","28","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/02/2020","AirNow","040134005","3","4.3","ug/m3 LC","18","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/03/2020","AirNow","040134005","3","4.1","ug/m3 LC","17","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/04/2020","AirNow","040134005","3","6.2","ug/m3 LC","26","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/05/2020","AirNow","040134005","3","4.1","ug/m3 LC","17","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/06/2020","AirNow","040134005","3","3.1","ug/m3 LC","13","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/07/2020","AirNow","040134005","3","3.2","ug/m3 LC","13","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/08/2020","AirNow","040134005","3","2.9","ug/m3 LC","12","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/09/2020","AirNow","040134005","3","3.2","ug/m3 LC","13","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/10/2020","AirNow","040134005","3","4.8","ug/m3 LC","20","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/11/2020","AirNow","040134005","3","2.8","ug/m3 LC","12","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/12/2020","AirNow","040134005","3","2.2","ug/m3 LC","9","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/13/2020","AirNow","040134005","3","3.7","ug/m3 LC","15","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/14/2020","AirNow","040134005","3","3","ug/m3 LC","13","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"04/15/2020","AirNow","040134005","3","4.9","ug/m3 LC","20","TEMPE","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4112300008677","-111.93471"
"01/01/2020","AirNow","040134019","3","20.8","ug/m3 LC","69","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/02/2020","AirNow","040134019","3","14","ug/m3 LC","55","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/03/2020","AirNow","040134019","3","11.5","ug/m3 LC","48","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/04/2020","AirNow","040134019","3","13.5","ug/m3 LC","54","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/05/2020","AirNow","040134019","3","13.1","ug/m3 LC","53","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/06/2020","AirNow","040134019","3","12","ug/m3 LC","50","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/07/2020","AirNow","040134019","3","5.1","ug/m3 LC","21","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/08/2020","AirNow","040134019","3","7.2","ug/m3 LC","30","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/09/2020","AirNow","040134019","3","7.9","ug/m3 LC","33","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/10/2020","AirNow","040134019","3","4.8","ug/m3 LC","20","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/11/2020","AirNow","040134019","3","9.9","ug/m3 LC","41","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/12/2020","AirNow","040134019","3","10","ug/m3 LC","42","Diablo","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.3962300008675","-111.96799"
"01/02/2020","AirNow","040134020","3","21.7","ug/m3 LC","71","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/03/2020","AirNow","040134020","3","18.5","ug/m3 LC","64","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/04/2020","AirNow","040134020","3","27.1","ug/m3 LC","83","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/05/2020","AirNow","040134020","3","24.2","ug/m3 LC","76","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/06/2020","AirNow","040134020","3","18.4","ug/m3 LC","64","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/07/2020","AirNow","040134020","3","17.1","ug/m3 LC","62","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/08/2020","AirNow","040134020","3","14.5","ug/m3 LC","56","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/09/2020","AirNow","040134020","3","11.6","ug/m3 LC","48","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/10/2020","AirNow","040134020","3","7.2","ug/m3 LC","30","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/11/2020","AirNow","040134020","3","18","ug/m3 LC","63","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/12/2020","AirNow","040134020","3","27.8","ug/m3 LC","84","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/13/2020","AirNow","040134020","3","18.7","ug/m3 LC","65","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/14/2020","AirNow","040134020","3","20.4","ug/m3 LC","68","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/15/2020","AirNow","040134020","3","22.1","ug/m3 LC","72","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/16/2020","AirNow","040134020","3","18.7","ug/m3 LC","65","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/17/2020","AirNow","040134020","3","10.7","ug/m3 LC","45","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/22/2020","AirNow","040134020","3","12","ug/m3 LC","50","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/23/2020","AirNow","040134020","3","22.3","ug/m3 LC","72","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/24/2020","AirNow","040134020","3","22","ug/m3 LC","72","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/25/2020","AirNow","040134020","3","18.7","ug/m3 LC","65","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/26/2020","AirNow","040134020","3","21.3","ug/m3 LC","70","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/27/2020","AirNow","040134020","3","18.9","ug/m3 LC","65","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/28/2020","AirNow","040134020","3","12.8","ug/m3 LC","52","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/29/2020","AirNow","040134020","3","13.2","ug/m3 LC","53","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/30/2020","AirNow","040134020","3","8.5","ug/m3 LC","35","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"01/31/2020","AirNow","040134020","3","16.8","ug/m3 LC","61","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/01/2020","AirNow","040134020","3","16.1","ug/m3 LC","59","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/02/2020","AirNow","040134020","3","15.8","ug/m3 LC","59","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/03/2020","AirNow","040134020","3","10.2","ug/m3 LC","43","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/04/2020","AirNow","040134020","3","6.3","ug/m3 LC","26","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/05/2020","AirNow","040134020","3","8.2","ug/m3 LC","34","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/06/2020","AirNow","040134020","3","11.7","ug/m3 LC","49","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/07/2020","AirNow","040134020","3","18.2","ug/m3 LC","64","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/08/2020","AirNow","040134020","3","24","ug/m3 LC","76","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/09/2020","AirNow","040134020","3","10.1","ug/m3 LC","42","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/10/2020","AirNow","040134020","3","9.1","ug/m3 LC","38","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/11/2020","AirNow","040134020","3","5.3","ug/m3 LC","22","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/12/2020","AirNow","040134020","3","12","ug/m3 LC","50","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/13/2020","AirNow","040134020","3","18.3","ug/m3 LC","64","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/14/2020","AirNow","040134020","3","18.9","ug/m3 LC","65","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/15/2020","AirNow","040134020","3","21","ug/m3 LC","70","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/16/2020","AirNow","040134020","3","16.1","ug/m3 LC","59","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/17/2020","AirNow","040134020","3","16.7","ug/m3 LC","61","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/18/2020","AirNow","040134020","3","18.5","ug/m3 LC","64","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/20/2020","AirNow","040134020","3","16.1","ug/m3 LC","59","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/21/2020","AirNow","040134020","3","10.1","ug/m3 LC","42","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/22/2020","AirNow","040134020","3","6.5","ug/m3 LC","27","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/23/2020","AirNow","040134020","3","6.5","ug/m3 LC","27","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/24/2020","AirNow","040134020","3","10.9","ug/m3 LC","45","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/25/2020","AirNow","040134020","3","6.2","ug/m3 LC","26","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/26/2020","AirNow","040134020","3","7.1","ug/m3 LC","30","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/27/2020","AirNow","040134020","3","14.7","ug/m3 LC","56","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/28/2020","AirNow","040134020","3","20.9","ug/m3 LC","70","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"02/29/2020","AirNow","040134020","3","15.5","ug/m3 LC","58","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/01/2020","AirNow","040134020","3","10.4","ug/m3 LC","43","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/02/2020","AirNow","040134020","3","6","ug/m3 LC","25","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/03/2020","AirNow","040134020","3","5.7","ug/m3 LC","24","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/04/2020","AirNow","040134020","3","9.6","ug/m3 LC","40","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/05/2020","AirNow","040134020","3","10.8","ug/m3 LC","45","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/06/2020","AirNow","040134020","3","8.3","ug/m3 LC","35","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/07/2020","AirNow","040134020","3","5","ug/m3 LC","21","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/08/2020","AirNow","040134020","3","6.5","ug/m3 LC","27","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/09/2020","AirNow","040134020","3","8.3","ug/m3 LC","35","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/10/2020","AirNow","040134020","3","8.2","ug/m3 LC","34","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/11/2020","AirNow","040134020","3","8.9","ug/m3 LC","37","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/12/2020","AirNow","040134020","3","7.2","ug/m3 LC","30","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
"03/13/2020","AirNow","040134020","3","4.7","ug/m3 LC","20","Thirty-Third","1","100.0000","88101","PM2.5 - Local Conditions","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4617300008683","-112.12796"
